collection,token_name,token_address,token_id,sale_timestamp,sale_amount,sale_token,sale_hash,payout_timestamp,payout_amount,payout_token,payout_hash,sale_div_payment,fee
known-origin,WORLD SUPER ROBOT,0xfbeef911dc5821886e1dda71586d90ed28174b7d,616506,2021-10-23 19:21:59,0.09,ETH,0xdfb7bd1d1939455dcbb3b21da478fe4cf49d731bfe182a2c2aa0fafe1624957b,2021-10-28 04:38:57.299069,0.01125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Fruit Salad,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,1747001,2021-10-23 19:40:06,0.35,ETH,0xf7d702b05b0e4cd455ed8ad9d79200b5474bdcd0de0e647cf2e37409b5343890,2021-10-28 04:38:57.299069,0.04375,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Anti-Modern Beauty,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,965002,2021-10-23 23:35:36,0.0275,ETH,0x74d31651dd9b85ef3f5a4db5ac9c78f53ef6ac112f0c2db0cd92b428e2bc7fd8,2021-10-28 04:38:57.299069,0.0006875,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,NFT Station,0xfbeef911dc5821886e1dda71586d90ed28174b7d,114651,2021-10-24 04:01:23,0.75,ETH,0xc986f5d4b4ef58eb35bba1f2259806338c5578e4cb112543894642be4c0389ec,2021-10-28 04:38:57.299069,0.01875,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,The Red London Box,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,3384000,2021-10-24 04:19:29,0.15,ETH,0x2628518b99a2741b533352e16c2c97c45522e32db21e29c29dc4607bab1d5f64,2021-10-28 04:38:57.299069,0.01875,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,PFP OR DIE #45,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,3047000,2021-10-24 04:42:05,1.0,ETH,0xec8f3559a570a8b296dc65d14e557b3ac1057c560e11757b45eefe8b1e4029bb,2021-10-28 04:38:57.299069,0.125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Trippin' Ogre,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,3303001,2021-10-24 07:21:18,0.69,WETH,0xe4f8b5991103093f0730c303ee7ad08af85e5f821e96b126e55f5bfe151ff017,2021-10-28 04:38:57.299069,0.08625,WETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Rugaj Jetoj de Doloro,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2362007,2021-10-24 11:22:25,0.025,ETH,0xb86af9675eac834717e21a223a88c1808ffed100b698f409dc1b4f37d7be6750,2021-10-28 04:38:57.299069,0.003125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Windows Porn,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2636000,2021-10-24 14:16:26,0.05,ETH,0x88ed227d5b4fba3a740f661af96f6aec41d63d2caeacb89acd0169d189dd60b7,2021-10-28 04:38:57.299069,0.00625,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Solace,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,1110008,2021-10-24 17:35:53,0.021,ETH,0xf3f72731d390b1c5c38c1425041cb9010b86ec21411c39ca53b312d21131b563,2021-10-28 04:38:57.299069,0.002625,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,She Thinks Big,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,1217002,2021-10-25 01:23:26,0.028,ETH,0x397ed125fab5c6054be4c104577986b53e87cd773fb30dcaaa2cd1842f17d7c2,2021-10-28 04:38:57.299069,0.0035,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,THE POWER OF GAIA,0xfbeef911dc5821886e1dda71586d90ed28174b7d,149940,2021-10-25 12:43:34,0.19,ETH,0x09523eb7cdd07cc80ad51231c9731922568d50edf2843a6061aa570388cad54f,2021-10-28 04:38:57.299069,0.00475,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,THE POWER OF GAIA,0xfbeef911dc5821886e1dda71586d90ed28174b7d,149929,2021-10-25 12:52:13,0.295,ETH,0xc60f987024376a379f730bc76fca7514d7c734ed4855d853ea22ff9bfbec0492,2021-10-28 04:38:57.299069,0.007375,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,Scarlet is Burning,0xfbeef911dc5821886e1dda71586d90ed28174b7d,54818,2021-10-25 13:45:46,0.05,ETH,0xd7250f5349f890fc9b3670456929b904ca7f545026399e3857dd861ca6dd43bc,2021-10-28 04:38:57.299069,0.00125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,Pixelfellas,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2504000,2021-10-25 18:54:01,0.4469,WETH,0x64cfffa1df430d0955670c4214490e50e7c21caa1dddc1a90fbd3173ac50a57c,2021-10-28 04:38:57.299069,0.0558625,WETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Bando Movigas en Purpuro,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2286008,2021-10-25 20:53:31,0.024,ETH,0x2d634ed988136b525aaf218bbe9343f9d85b5730c4469d25d1c18e3ac6834ba2,2021-10-28 04:38:57.299069,0.003,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Fancy mask,0xfbeef911dc5821886e1dda71586d90ed28174b7d,150551,2021-10-25 21:11:13,0.75,ETH,0x5f02f1143e33c46da49a62cbef83db3591873af17709ff8c89efcc689fb53540,2021-10-28 04:38:57.299069,0.01875,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,FISHNET FACE,0xfbeef911dc5821886e1dda71586d90ed28174b7d,67851,2021-10-25 21:16:11,3.0,ETH,0x8c044569c0c7bd2b3438835f44cca47a421a46dda99c885a8cabdc5f80abce34,2021-10-28 04:38:57.299069,0.075,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,L.A. DREAMING,0xfbeef911dc5821886e1dda71586d90ed28174b7d,78173,2021-10-25 21:16:11,0.45,ETH,0x73cd3d49c1904da239e1f51535b21e455633b0eee8bee35320bb0e40716f176c,2021-10-28 04:38:57.299069,0.01125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,L.A. DREAMING,0xfbeef911dc5821886e1dda71586d90ed28174b7d,78156,2021-10-25 21:16:11,0.5,ETH,0x2b1dee7fa790e789eb48c3545fbda3aff0f86fe7a2af64109b13ab8298880027,2021-10-28 04:38:57.299069,0.0125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,OSAKA MAPPING,0xfbeef911dc5821886e1dda71586d90ed28174b7d,81930,2021-10-25 21:29:24,1.0,ETH,0xdc9b918181e3add8dc596462d771e392223407a41ae4ce44dacee898f048e38e,2021-10-28 04:38:57.299069,0.025,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
